Nome,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
DAVI SAMUEL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DAVI SIMÃO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVI STUDART,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVI TEODORO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAVI VENCESLAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DAVI VERAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVI VIANA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVI WATYLA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAVI WILLIAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAVI ZUBA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVID,0,0,0,0,0,0,0,0,0,0,5,6,0,2,1
DAVID ALLEF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVID BIANCHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DAVID BORGES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVID CORREIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAVID DANIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DAVID FAYEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DAVID GONÇALO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVID JUNIOR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAVID KAUÃ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVID LUCAS,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
DAVID LUIZ,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0
DAVID MIGUEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAVID OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DAVID PRADO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVID QUEIROZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DAVID THIAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DAVIDE FABBRO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DAVISON GABRIEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAVY EDUARDO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DAVY EMMANUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DAVY HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DAVY JOEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DAVY LUCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DAVY LUIZ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
DAVY MOISÉS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAVYLLA VITÓRIA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DAVÍ LUCAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAVÍ LUCCA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAWYLANY GREGÓRIO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAYAN DAVID,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DAYANE FERNANDO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAYANE LEITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DAYELY SOLANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DAYLANE RAPHAELY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAYLI LUJÁN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAYLLA BORGES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DAYSIANE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEBORA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DEBORA ESTER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEBORA VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DEBORAH VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEIBISON ALVARENGA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DEILIS AMANDA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEILIS SUSEJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEIMIS ANELLIS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DEISIELLY GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DEISILENE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
DEIVID GUSTAVO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEIVYD HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEKIRI KULINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DELRICK DELNALDO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DELVAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DELVELEN ALCEBIDES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DENILSON,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DENIS CHAGAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DENIS MIKAUAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DENIS ROMERO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DENISE GABRIELA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DENISE MARIA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DENIZE GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DENNY\'S PHELLIPE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DENYSON KAIKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DEOVILLIS KEMES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEREK TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DERICK LORRAN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DERICK LUAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DERICK RIAN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DERICK RUAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DERIK CARLOS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEVID FILHO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEYLLON MATHEUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEYSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEYSE CAMILA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEYSE OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DEYVID GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEYVID RUAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DEYVISON MACHADO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DHARA MOYOCOYANI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DHEMYLE IZABELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DHENISON GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DHONATAN ALMEIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DHYONANTHA RAPHAEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIANA AYLIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIANA DIDONÉ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DICKISON GLAYSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DIEBER ROCHA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIEGO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
DIEGO ALERRANDRO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIEGO BRANDÃO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DIEGO EDUARDO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DIEGO FAVIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIEGO ITTALLO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIENIFER MAUSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DIEXON YANOMAMI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIJEN RITCHEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DILMA BARRIOS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIOGO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIOGO BRUNO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIOGO CAICK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIOGO EMANUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DIOGO EZRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIOGO FEITOSA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIOGO LÓSS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIOGO MEÉGSI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIOGO RICARDI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIOGO ROCHA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIONATAN MARCUZZO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DIONATHAN GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIONEL EDEWENIYU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DIONILSON CESÁRIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DIONISIO MOISÉS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DIONÉLSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DIOVANA MATOS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DIRCEU ANTÔNIO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIVALDO GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIÃO KULINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DIÊGO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DOMINGOS DINIS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DONILSON GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DORACI NETA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DOUGLAS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
DOUGLAS NYHOAN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DOUGLAS RYAN,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DOUGLAS SANTIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DOUGLAS VINICIUS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DYANA RAYANE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DYOGO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DÁVYLLA MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DÉBORA BATISTA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DÉBORA BURNIER,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DÉBORA CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DÉBORA NAAMÁ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DÉBORA PROPODOSKI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DÉBORA REBECA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
DÉBORA SOFIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DÉBORA VALENTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DÊNIS LUCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ECHELEY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EDCLEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDERSON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDGAR YANOMAMI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDIAN QUEIROZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDIANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDIELSON PALIMITHELI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDILSON YAJUDAWEENI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EDIMILI VITORIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDISÂNGELA SEBASTIÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDSON,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
EDSON GUILHERME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EDSON OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDSON PINHO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EDUARDA,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
EDUARDA ANDRESSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDUARDA ANTONIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDUARDA BORGES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUARDA JOSIELE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUARDA MANIESKI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EDUARDA MONIQUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EDUARDA NICOLLY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDUARDA VICTÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUARDO,0,0,0,0,0,0,0,18,49,100,12,7,7,1,0
EDUARDO ADALBERTO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EDUARDO BARIVIERA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDUARDO BATISTA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
EDUARDO CRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDUARDO DAVID,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUARDO DAVÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUARDO EUGÊNIO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDUARDO FLORENTINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDUARDO GABRIEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDUARDO GONZALEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUARDO HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDUARDO IZUMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDUARDO JEZEWSKI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDUARDO KAUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EDUARDO LANG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUARDO NEVES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUARDO OZEIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDUARDO PAULO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDUARDO PORTELLA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDUARDO QUIMIZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EDUARDO RENATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDUARDO TIBERI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDUARDO VALDEMAR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EDWIN MATHEUS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EFRAIM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EGILEU CAIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EITHOR BRUNO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EKSANDRA NATANIELY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELAYNNE GABRIELA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELEANDRA CAITANO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELEN CAROLINE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELENA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELENA BEATRIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELIA COMPOSTELLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELIANARA GANDÃO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELIANE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ELIANE LOURENCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELIANE TAISSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELIAS,0,0,34,0,0,0,0,0,16,0,3,2,0,0,0
ELIAS DIOGO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELIAS ENOQUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELIAS KAUÊ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELIAS MACIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELINEI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELIONARDO CORTEZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELISA,2928,3816,3783,7410,3300,99,178,200,0,0,0,0,0,0,0
ELISA ANDRADA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELISA BARROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELISA JULIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELISA MARIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELISA RUFATTO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ELISAMA ALCINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELISEL GUARDEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELISEU ORTIZ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ELISSA JAMAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELISÂNGELA BORGES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELITON GUILHERME,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ELIZA,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
ELIZA GABRIELY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELIZA MARTINEZ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ELIZA VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELIZABETH VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELIZANDRO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELIZANE VUGUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELIZEU MICAEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELIZIANE CRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELKY ALBUQUERQUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELLEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELLEN CAROLINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELLEN CRISTINA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ELLEN KARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELLEN MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELLEN NAIARA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELLEN VICTÓRIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ELLEN VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELLITON MATHEUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELOA,4304,5233,3880,6065,7619,0,0,0,0,0,0,0,0,0,0
ELOA EMANUELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELOAH,554,0,782,837,1443,0,0,0,0,0,0,0,0,0,0
ELODIE AMEAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELOHÁ MAIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELOISA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELOISA CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELOISA GABRIELA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELOISA OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELOISE GABRIELE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELORRANE COSTA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELOYZA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELOÁ,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1
ELOÁ CHAGAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELOÍSA MICHALOVICZ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ELOÍSA RUSSONI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELTON,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ELYAB JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ELÍAS LUIS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMANOEL JUNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMANOELLE CORDOVIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMANUEL,1510,2081,1004,996,1822,0,229,43,81,9,3,2,4,2,0
EMANUEL CARLOS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMANUEL CERCENA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMANUEL CONCEIÇÃO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMANUEL ELIAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMANUEL ESTAVÃO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMANUEL FILIPE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
EMANUEL GUILHERME,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMANUEL JALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMANUEL VICTOR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMANUEL WINSTON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMANUELA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMANUELA ROCHA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMANUELE,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
EMANUELE MOURA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMANUELLA FARIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMANUELLE,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
EMANUELLE MIRANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMANUELLE SOUSA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMANUELLY,56,0,473,725,1136,104,3539,2152,1966,824,54,2,1,0,0
EMANUELLY CAFFEU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMANUELLY CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMANUELLY CRYSTINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMANUELLY IYÚ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMANUELLY KISSUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMANUELLY SOPHIA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
EMANUELLY VITORIA,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0
EMANUELLY VITÓRIA,0,0,0,0,0,0,67,16,0,0,25,0,1,0,0
EMANUELY,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
EMANUELY PEROVANI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMANUELY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMBER CLAIRE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMELLY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
EMERSON,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
EMERSON GONZALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMERSON JEFERSON,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
EMERSON KAYK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMERSON NERES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMERSON SILVESTRE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMILI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMILI GEOVANA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMILI SOFIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILI VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMILIA LUANA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMILIA MARIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILLI VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
EMILLY,0,0,0,0,0,0,0,0,0,0,16,4,1,0,0
EMILLY BEATRIZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILLY CAROLYNE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILLY COSTA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILLY CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILLY CRISTINY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILLY EDUARDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMILLY KEROLAYN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMILLY KÉSIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILLY PRISCILA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILLY SHAYANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMILLY SOFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMILLY STEPANHA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILLY VICTORYA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EMILLY VITORIA,0,0,0,0,0,107,0,21,0,0,2,1,0,1,1
EMILLY VITÓRIA,0,0,0,0,0,0,0,1,0,16,30,5,4,3,2
EMILY CORDEIRO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILY COSTA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILY DEWES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EMILY ESTANISLAU,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMILY GUENTHER,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
